IP;ASN;{CVEs};[Ports];Time;AS_Desc
186.24.9.186;6306;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[161, 8081];2020-11-30 15:05:55;Telefonica Venezolana
