IP;ASN;{CVEs};[Ports];Time;AS_Desc
82.77.251.132;8708;{'MS17-010': 'MS17-010'};[10243, 445];2020-04-05 10:59:33;Iasi Branch
86.35.48.171;9050;{'CVE-2020-0796': 'MS SMBv3 RCE'};[80, 445, 5357];2020-04-05 13:59:58;Telekom Romania
