IP;ASN;{CVEs};[Ports];Time;AS_Desc
151.25.101.141;1267;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-04-23 15:12:06;Wind Tre
87.30.118.71;3269;{'CVE-2020-0796': 'MS SMBv3 RCE'};[8080, 5060, 9000, 9001, 5357, 445, 80, 8081, 1433, 1434, 443, 3389];2020-04-23 22:47:32;Telecom Italia Business
