IP;ASN;{CVEs};[Ports];Time;AS_Desc
151.65.250.61;1267;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8080, 873, 443, 3389];2020-04-12 12:59:58;Wind Tre
213.178.221.32;47646;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-04-12 22:50:17;Ital Tbs S.p.A.
