IP;ASN;{CVEs};[Ports];Time;AS_Desc
153.19.191.194;5550;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[443, 3389];2020-04-24 14:57:37;Technical University of Gdansk, Academic Computer
