IP;ASN;{CVEs};[Ports];Time;AS_Desc
202.131.227.186;9484;{'CVE-2019-1653': 'Cisco WAN VPN Router unauth access', 'CVE-2019-1652': 'CVE-2019-1652'};[443, 1723, 500, 53];2021-01-05 17:21:08;Mobinet LLC. AS Mobinet Internet Service Provider
202.21.96.46;9484;{'CVE-2019-1653': 'Cisco WAN VPN Router unauth access', 'CVE-2019-1652': 'CVE-2019-1652'};[1723, 500, 443, 22];2021-01-05 23:29:28;ISP MobiNet
