IP;ASN;{CVEs};[Ports];Time;AS_Desc
172.94.66.116;32489;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[139, 33060, 587, 5357, 110, 143, 80, 445];2020-08-06 12:46:52;Amanah Tech
184.67.172.212;6327;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8080, 80, 443, 3389];2020-08-06 15:33:47;Shaw Communications
