IP;ASN;{CVEs};[Ports];Time;AS_Desc
62.103.94.218;6799;{'CVE-2021-26857': 'CVE-2021-26857', 'CVE-2021-26855': 'CVE-2021-26855', 'CVE-2021-27065': 'CVE-2021-27065', 'CVE-2021-26858': 'CVE-2021-26858'};[443];2021-03-04 16:06:24;Cosmote
62.74.160.3;12361;{'CVE-2021-26857': 'CVE-2021-26857', 'CVE-2021-26855': 'CVE-2021-26855', 'CVE-2021-27065': 'CVE-2021-27065', 'CVE-2021-26858': 'CVE-2021-26858'};[993, 995, 135, 587, 143, 55443, 25, 443];2021-03-04 16:04:21;Vodafone Greece
79.129.7.143;6799;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 443, 3389, 22, 23];2021-03-04 08:10:33;Cosmote
