IP;ASN;{CVEs};[Ports];Time;AS_Desc
182.253.198.210;17451;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[5357, 135];2020-12-28 05:24:22;Biznet Networks
