IP;ASN;{CVEs};[Ports];Time;AS_Desc
210.210.131.27;4787;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[995, 587, 110, 143, 80, 465, 21, 25, 443, 53];2020-07-17 20:16:04;PT. Cyberindo Aditama
36.92.1.138;17974;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[5800, 3306, 5900, 80, 443, 445];2020-07-17 05:57:48;PT Telkom Indonesia
