IP;ASN;{CVEs};[Ports];Time;AS_Desc
110.139.128.69;7713;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[445];2020-07-27 08:40:52;PT Telkom Indonesia
180.242.245.180;7713;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-07-27 12:36:27;PT Telkom Indonesia
