IP;ASN;{CVEs};[Ports];Time;AS_Desc
112.211.246.252;9299;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[5683];2021-01-08 15:29:38;Philippine Long Distance Telephone
123.176.71.38;38334;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[80];2021-01-08 00:33:24;World Health Organization, Western Pacific Regiona
