IP;ASN;{CVEs};[Ports];Time;AS_Desc
119.93.48.27;9299;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[10243, 445, 3389];2020-12-20 01:47:04;Philippine Long Distance Telephone
123.176.71.38;38334;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[80];2020-12-20 07:31:29;World Health Organization, Western Pacific Regiona
