IP;ASN;{CVEs};[Ports];Time;AS_Desc
110.39.53.22;38264;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[37777, 3389];2020-05-10 04:13:15;Wateen Telecom
