IP;ASN;{CVEs};[Ports];Time;AS_Desc
124.170.104.237;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[];2020-11-10 12:17:07;unknown
168.0.97.188;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-11-10 07:44:59;unknown
177.253.36.92;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[];2020-11-10 20:56:04;unknown
187.134.40.6;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-11-10 19:12:10;unknown
190.139.211.216;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-11-10 13:46:33;unknown
190.207.183.14;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-11-10 09:18:39;unknown
77.92.4.25;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-11-10 11:43:47;unknown
78.97.94.17;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-11-10 04:16:01;unknown
90.159.237.72;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[];2020-11-10 16:08:50;unknown
93.115.10.230;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[];2020-11-10 03:49:13;unknown
