IP;ASN;{CVEs};[Ports];Time;AS_Desc
105.226.76.66;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[];2020-10-18 21:30:02;unknown
171.244.40.146;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-10-18 05:59:57;unknown
177.157.81.214;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-10-18 22:58:29;unknown
189.68.7.173;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-10-18 00:17:07;unknown
189.7.187.63;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-10-18 23:58:39;unknown
190.73.186.227;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-10-18 01:03:07;unknown
2.136.121.225;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-10-18 12:56:17;unknown
223.204.89.41;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-10-18 10:11:37;unknown
78.97.94.17;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-10-18 05:37:44;unknown
86.0.180.176;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-10-18 11:44:02;unknown
88.28.38.64;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[];2020-10-18 22:36:30;unknown
95.154.173.124;unknown;{'MS17-010': 'MS17-010'};[];2020-10-18 04:04:19;unknown
