IP;ASN;{CVEs};[Ports];Time;AS_Desc
12.222.170.235;unknown;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[];2020-11-20 21:52:12;unknown
148.69.73.19;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-11-20 18:16:22;unknown
148.69.74.82;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-11-20 15:08:49;unknown
170.178.203.199;unknown;{'MS17-010': 'MS17-010'};[];2020-11-20 02:55:11;unknown
177.17.251.1;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-11-20 15:36:30;unknown
185.132.126.97;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-11-20 00:03:59;unknown
185.132.126.99;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-11-20 04:05:02;unknown
185.93.69.18;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[];2020-11-20 05:36:13;unknown
186.206.208.3;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-11-20 15:41:18;unknown
188.251.226.166;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-11-20 04:30:58;unknown
190.229.108.9;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-11-20 21:48:39;unknown
191.185.28.2;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-11-20 23:50:16;unknown
191.37.38.106;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-11-20 07:06:58;unknown
76.73.230.164;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[];2020-11-20 21:38:51;unknown
77.92.12.4;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-11-20 20:01:04;unknown
77.92.4.156;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-11-20 20:54:21;unknown
92.250.116.27;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[];2020-11-20 09:05:49;unknown
95.154.150.200;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[];2020-11-20 19:19:25;unknown
