IP;ASN;{CVEs};[Ports];Time;AS_Desc
103.249.248.220;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[];2020-12-29 09:34:18;unknown
179.234.63.29;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-12-29 20:05:19;unknown
179.247.165.210;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-12-29 00:54:33;unknown
180.183.15.41;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-12-29 21:28:33;unknown
180.183.216.46;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-12-29 15:43:10;unknown
181.118.154.238;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[];2020-12-29 16:10:18;unknown
189.141.52.112;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-12-29 02:16:57;unknown
189.237.220.73;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[];2020-12-29 23:58:43;unknown
190.204.71.178;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-12-29 12:27:05;unknown
201.108.249.151;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[];2020-12-29 17:03:36;unknown
223.217.116.41;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[];2020-12-29 04:07:08;unknown
87.220.78.217;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[];2020-12-29 23:54:53;unknown
89.92.178.197;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-12-29 22:00:02;unknown
