IP;ASN;{CVEs};[Ports];Time;AS_Desc
160.36.199.219;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[];2020-10-07 03:42:03;unknown
161.53.121.204;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-10-07 07:59:35;unknown
173.47.141.175;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-10-07 12:10:34;unknown
186.14.94.143;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-10-07 13:02:43;unknown
189.12.180.168;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-10-07 13:02:38;unknown
197.87.131.217;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[];2020-10-07 09:00:40;unknown
200.101.162.193;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-10-07 20:38:16;unknown
201.143.148.142;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-10-07 11:58:45;unknown
91.126.240.127;unknown;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[];2020-10-07 02:32:27;unknown
95.154.174.14;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[];2020-10-07 16:32:43;unknown
