IP;ASN;{CVEs};[Ports];Time;AS_Desc
79.201.84.127;3320;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-08-15 16:08:05;Deutsche Telekom AG
94.130.54.163;24940;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 2083, 2087, 3306, 587, 110, 111, 80, 465, 995, 21, 22, 443, 53];2020-08-15 12:58:14;Hetzner Online GmbH
