IP;ASN;{CVEs};[Ports];Time;AS_Desc
46.90.79.174;3320;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-04-30 09:31:37;Deutsche Telekom AG
87.128.54.162;3320;{'CVE-2019-11510': 'PulseSecure VPN RCE'};[8080, 443];2020-04-30 01:07:04;Deutsche Telekom Business
