IP;ASN;{CVEs};[Ports];Time;AS_Desc
181.28.66.252;10318;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[1723, 443, 500, 3389];2020-07-24 00:07:26;Cablevision Argentina
201.176.97.98;22927;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[445, 5357];2020-07-24 12:31:44;Telefonica de Argentina
