IP;ASN;{CVEs};[Ports];Time;AS_Desc
187.151.6.253;8151;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[6881, 139, 5060, 445, 5357];2020-06-03 18:44:25;Telmex
187.237.103.163;8151;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-06-03 08:55:15;Telmex
