IP;ASN;{CVEs};[Ports];Time;AS_Desc
187.189.193.76;17072;{'CVE-2020-0796': 'MS SMBv3 RCE'};[80, 5357, 445];2020-04-03 00:31:36;Totalplay
189.148.198.57;8151;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[1433, 53, 3389];2020-04-03 16:32:56;Telmex
