IP;ASN;{CVEs};[Ports];Time;AS_Desc
187.243.253.146;13999;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[993, 995, 8009, 587, 110, 80, 53, 22, 23, 25, 443, 3389];2020-12-03 18:32:11;Megacable
189.240.97.6;8151;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[137, 445];2020-12-03 20:39:44;Telmex
