IP;ASN;{CVEs};[Ports];Time;AS_Desc
193.151.240.77;25482;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[5000, 5001, 80, 53, 1723, 3389];2020-04-15 19:08:47;ISP STATUS
94.45.41.50;15683;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8080, 80, 3389];2020-04-15 11:07:44;Domashnya Merezha, LLC
