IP;ASN;{CVEs};[Ports];Time;AS_Desc
81.166.247.55;29695;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[10243, 554, 5357, 3389, 445];2020-08-06 21:14:48;Altibox AS
