IP;ASN;{CVEs};[Ports];Time;AS_Desc
185.158.177.26;202635;{'CVE-2021-26857': 'CVE-2021-26857', 'CVE-2021-26855': 'CVE-2021-26855', 'CVE-2021-27065': 'CVE-2021-27065', 'CVE-2021-26858': 'CVE-2021-26858'};[993, 8080, 443, 8081, 80, 465, 21, 88, 25, 1723];2021-03-04 16:12:25;Server Farm LLC
213.219.124.61;3249;{'CVE-2021-26857': 'CVE-2021-26857', 'CVE-2021-26855': 'CVE-2021-26855', 'CVE-2021-27065': 'CVE-2021-27065', 'CVE-2021-26858': 'CVE-2021-26858'};[80, 443];2021-03-04 16:01:09;Telia Eesti
