IP;ASN;{CVEs};[Ports];Time;AS_Desc
163.15.167.149;1659;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-09-06 18:36:18;Taiwan Academic Network
60.250.122.31;3462;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[5000, 5005, 80, 81, 21, 3389];2020-09-06 19:32:08;HiNet
