IP;ASN;{CVEs};[Ports];Time;AS_Desc
163.27.102.11;1659;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-04-21 05:39:23;Taiwan Academic Network
203.69.102.138;3462;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389, 21];2020-04-21 12:42:41;HiNet
