IP;ASN;{CVEs};[Ports];Time;AS_Desc
112.104.20.148;4780;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[445];2020-05-21 17:33:34;Digital United
114.38.24.39;3462;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[445];2020-05-21 15:46:41;HiNet
