IP;ASN;{CVEs};[Ports];Time;AS_Desc
103.11.188.97;58621;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 465, 995, 21, 22, 26, 443, 53];2020-07-05 16:28:01;Vodien Internet Solutions Pte
103.9.103.38;58621;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 110, 80, 465, 995, 53, 22, 26, 443, 21];2020-07-05 12:49:03;Vodien Internet Solutions Pte
