IP;ASN;{CVEs};[Ports];Time;AS_Desc
186.151.187.174;14754;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 8081, 3389];2020-06-26 13:53:32;Claro Guatemala Static IP
186.151.254.182;14754;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8080, 9443, 8009, 80, 137, 25, 443, 3389, 1311];2020-06-26 06:25:54;Claro Guatemala Static IP
