IP;ASN;{CVEs};[Ports];Time;AS_Desc
123.19.25.250;45899;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[80, 443, 1723, 445];2020-06-19 16:22:29;VNPT
163.44.207.136;131392;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 995, 3306, 587, 110, 143, 80, 465, 8083, 53, 25, 443, 21];2020-06-19 17:09:41;Z.com
