IP;ASN;{CVEs};[Ports];Time;AS_Desc
113.161.62.92;45899;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8080, 3389];2020-09-27 22:01:44;VNPT
210.245.20.140;18403;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[5985, 587, 993, 139, 143, 110, 445, 80, 593, 443, 995, 53, 25, 123, 636, 3389, 6001];2020-09-27 10:58:48;FPT Telecom Company
