IP;ASN;{CVEs};[Ports];Time;AS_Desc
125.212.220.183;7552;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2016-9963': 'CVE-2016-9963'};[993, 8080, 995, 465, 3306, 587, 143, 110, 111, 80, 8081, 53, 22, 25, 443, 21];2020-08-23 06:25:28;Viettel Group
163.44.207.201;131392;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 995, 3306, 587, 110, 143, 80, 465, 8083, 21, 25, 53];2020-08-23 17:13:09;Z.com
202.43.110.53;45552;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2016-9963': 'CVE-2016-9963'};[993, 995, 3306, 587, 110, 143, 80, 465, 21, 22, 25, 443, 53];2020-08-23 08:10:52;DTS Communication Technologies Corporation
