IP;ASN;{CVEs};[Ports];Time;AS_Desc
128.76.143.102;3292;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-09-19 11:39:17;TDC Danmark
91.144.234.179;8273;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[8443, 445, 21];2020-09-19 02:34:16;Stofa
