IP;ASN;{CVEs};[Ports];Time;AS_Desc
212.48.76.110;20738;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[110, 143, 80, 53, 25, 3389, 21];2020-09-16 22:43:22;Host Europe GmbH
89.197.9.134;47474;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[25, 1723, 3389];2020-09-16 18:38:13;Virtual1 Limited
