IP;ASN;{CVEs};[Ports];Time;AS_Desc
46.16.214.123;48961;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[1723, 3389];2020-05-18 09:36:29;Cablecom Networking
81.130.143.0;2856;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[1723, 389, 80, 8181, 25, 443, 3389];2020-05-18 20:56:03;BT
