IP;ASN;{CVEs};[Ports];Time;AS_Desc
197.232.65.77;36866;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 3389];2020-03-29 06:17:12;Faiba
41.215.27.202;15808;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-03-29 01:15:57;ACCESS KENYA GROUP LTD
