IP;ASN;{CVEs};[Ports];Time;AS_Desc
190.14.253.10;27951;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-07-04 10:36:33;Media Commerce Partners S.A
190.145.105.158;14080;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[3389];2020-07-04 03:41:13;Telmex Colombia S.A.
190.252.233.42;3816;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 1433, 8010, 3389, 137];2020-07-04 03:56:32;Movistar Colombia
