IP;ASN;{CVEs};[Ports];Time;AS_Desc
179.32.234.41;3816;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[8000];2020-09-26 20:49:48;Movistar Colombia
186.154.90.210;19429;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[137, 3306, 21, 3389, 5357];2020-09-26 03:45:27;ETB
190.85.119.140;14080;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8001, 3389];2020-09-26 02:14:13;Telmex Colombia S.A.
