IP;ASN;{CVEs};[Ports];Time;AS_Desc
89.216.27.226;31042;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 443, 1723, 3389];2020-04-08 00:55:13;Serbia BroadBand-Srpske Kablovske mreze d.o.o.
95.180.102.143;31042;{'CVE-2020-0796': 'MS SMBv3 RCE'};[7547, 445];2020-04-08 08:41:58;Serbia BroadBand-Srpske Kablovske mreze d.o.o.
