IP;ASN;{CVEs};[Ports];Time;AS_Desc
67.206.214.107;11992;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[8008, 80, 443];2020-05-20 09:24:32;AT&T Mobility Puerto Rico
67.224.255.67;10396;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-05-20 11:18:22;Claro Puerto Rico
