IP;ASN;{CVEs};[Ports];Time;AS_Desc
185.222.80.252;40676;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[443, 1723, 3389];2020-09-12 14:43:02;G.Network Communications Limited
