IP;ASN;{CVEs};[Ports];Time;AS_Desc
178.48.15.201;6830;{'CVE-2019-1653': 'Cisco WAN VPN Router unauth access', 'CVE-2019-1652': 'CVE-2019-1652'};[1723, 443, 8443, 53, 22];2021-01-05 17:18:29;Vodafone Hungary
82.150.49.82;8990;{'CVE-2019-1653': 'Cisco WAN VPN Router unauth access', 'CVE-2019-1652': 'CVE-2019-1652'};[5000, 1723, 500, 443];2021-01-05 16:59:57;ANTENNA HUNGARIA Magyar Musorszoro es Radiohirkozl
