IP;ASN;{CVEs};[Ports];Time;AS_Desc
82.146.23.57;209564;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[445];2020-05-25 17:30:47;Nickname Net Ltd
